Time,Position,Force,Stim
0.0768,-6.003365,239.0665,0
0.0769,-6.002397,239.71200000000002,0
0.077,-6.002075,239.873,0
0.0771,-6.003042,239.228,0
0.0772,-6.002075,239.38899999999998,0
0.0773,-6.00272,239.38899999999998,0
0.0774,-6.002397,239.873,0
0.0775,-6.002397,239.228,0
0.0776,-6.002397,239.5505,0
0.0777,-6.002397,239.71200000000002,0
0.0778,-6.002075,239.71200000000002,0
0.0779,-6.002075,239.71200000000002,0
0.078,-6.002397,239.5505,0
0.0781,-6.002397,239.873,0
0.0782,-6.002397,239.38899999999998,0
0.0783,-6.00272,239.71200000000002,0
0.0784,-6.002397,239.71200000000002,0
0.0785,-6.002075,239.228,0
0.0786,-6.002397,239.5505,0
0.0787,-6.001752,239.71200000000002,0
0.0788,-6.003042,239.71200000000002,0
0.0789,-6.002075,239.5505,0
0.079,-6.002075,240.0345,0
0.0791,-6.002075,239.71200000000002,0
0.0792,-6.003042,239.5505,0
0.0793,-6.002397,239.71200000000002,0
0.0794,-6.002075,239.873,0
0.0795,-6.003365,239.228,0
0.0796,-6.002075,239.71200000000002,0
0.0797,-6.001752,239.71200000000002,0
0.0798,-6.002397,239.873,0
0.0799,-6.002075,239.228,0
0.08,-6.002397,239.873,0
0.0801,-6.002397,239.71200000000002,0
0.0802,-6.002397,239.71200000000002,0
0.0803,-6.002075,239.71200000000002,0
0.0804,-6.001752,239.71200000000002,0
0.0805,-6.002397,240.0345,0
0.0806,-6.002397,239.38899999999998,0
0.0807,-6.00143,239.873,0
0.0808,-6.002075,240.0345,0
0.0809,-6.00272,240.0345,0
0.081,-6.00272,239.228,0
0.0811,-6.002397,240.0345,0
0.0812,-6.00143,240.841,0
0.0813,-6.002075,239.38899999999998,0
0.0814,-6.002075,239.5505,0
0.0815,-6.003042,239.873,0
0.0816,-6.00272,239.873,0
0.0817,-6.002075,239.5505,0
0.0818,-6.003042,239.873,0
0.0819,-6.00143,240.357,0
0.082,-6.00143,239.228,0
0.0821,-6.002075,239.38899999999998,0
0.0822,-6.00272,239.71200000000002,0
0.0823,-6.00272,239.873,0
0.0824,-6.001752,239.71200000000002,0
0.0825,-6.002397,239.873,0
0.0826,-6.002397,239.873,0
0.0827,-6.00143,239.38899999999998,0
0.0828,-6.001752,239.873,0
0.0829,-6.003042,239.228,0
0.083,-6.003042,240.1955,0
0.0831,-6.002075,239.5505,0
0.0832,-6.002397,239.71200000000002,0
0.0833,-6.00143,239.873,0
0.0834,-6.00143,238.744,0
0.0835,-6.002397,240.1955,0
0.0836,-6.003365,239.873,0
0.0837,-6.002397,239.71200000000002,0
0.0838,-6.00143,239.873,0
0.0839,-6.002397,240.6795,0
0.084,-6.002075,239.873,0
0.0841,-6.000462,239.0665,0
0.0842,-6.001752,239.873,0
0.0843,-6.003042,239.873,0
0.0844,-6.00272,240.1955,0
0.0845,-6.002075,239.71200000000002,0
0.0846,-6.001752,240.357,0
0.0847,-6.001752,240.0345,0
0.0848,-6.00143,238.744,0
0.0849,-6.002397,240.0345,0
0.085,-6.002075,239.873,0
0.0851,-6.001752,240.1955,0
0.0852,-6.002075,240.0345,0
0.0853,-6.002075,240.1955,0
0.0854,-6.001752,240.0345,0
0.0855,-6.001107,239.0665,0
0.0856,-6.00272,239.71200000000002,0
0.0857,-6.00272,240.0345,0
0.0858,-6.003365,239.873,0
0.0859,-6.001752,239.71200000000002,0
0.086,-6.002397,240.1955,0
0.0861,-6.002397,240.357,0
0.0862,-6.00143,238.9055,0
0.0863,-6.00401,240.0345,0
0.0864,-6.002397,240.518,0
0.0865,-6.002075,240.0345,0
0.0866,-6.001752,240.0345,0
0.0867,-6.002397,240.357,0
0.0868,-6.001752,239.873,0
0.0869,-6.000784,239.0665,0
0.087,-6.002397,239.873,0
0.0871,-6.00272,240.357,0
0.0872,-6.002075,240.0345,0
0.0873,-6.001752,240.0345,0
0.0874,-6.002075,240.1955,0
0.0875,-6.002075,240.1955,0
0.0876,-6.000462,238.9055,0
0.0877,-6.002397,239.71200000000002,0
0.0878,-6.00272,240.0345,0
0.0879,-6.003042,240.1955,0
0.088,-6.001107,239.5505,0
0.0881,-6.00272,240.1955,0
0.0882,-6.002075,240.1955,0
0.0883,-6.001107,238.9055,0
0.0884,-6.002075,239.71200000000002,0
0.0885,-6.002397,240.518,0
0.0886,-6.00272,240.357,0
0.0887,-6.00143,239.5505,0
0.0888,-6.002397,240.357,0
0.0889,-6.002075,240.0345,0
0.089,-6.001752,238.744,0
0.0891,-6.00272,240.0345,0
0.0892,-6.00272,240.1955,0
0.0893,-6.002075,240.0345,0
0.0894,-6.002397,240.0345,0
0.0895,-6.001752,239.873,0
0.0896,-6.001752,240.1955,0
0.0897,-6.000784,238.9055,0
0.0898,-6.002075,240.0345,0
0.0899,-6.00272,239.873,0
0.09,-6.002397,240.357,0
0.0901,-6.002075,239.71200000000002,0
0.0902,-6.003042,239.5505,0
0.0903,-6.002397,240.1955,0
0.0904,-6.001107,239.0665,0
0.0905,-6.00272,239.873,0
0.0906,-6.002075,240.357,0
0.0907,-6.002075,239.873,0
0.0908,-6.001752,239.873,0
0.0909,-6.002397,240.0345,0
0.091,-6.001752,240.518,0
0.0911,-6.001107,239.0665,0
0.0912,-6.00143,240.357,0
0.0913,-6.00272,240.0345,0
0.0914,-6.001107,240.0345,0
0.0915,-6.002397,240.357,0
0.0916,-6.002397,240.357,0
0.0917,-6.00272,240.1955,0
0.0918,-6.00143,239.38899999999998,0
0.0919,-6.001752,239.873,0
0.092,-6.002397,240.0345,0
0.0921,-6.002075,240.357,0
0.0922,-6.00272,239.71200000000002,0
0.0923,-6.002075,239.873,0
0.0924,-6.002397,240.0345,0
0.0925,-6.001752,239.5505,0
0.0926,-6.002397,239.71200000000002,0
0.0927,-6.002075,240.0345,0
0.0928,-6.002397,240.357,0
0.0929,-6.002075,240.0345,0
0.093,-6.002397,240.357,0
0.0931,-6.003365,239.71200000000002,0
0.0932,-6.001107,239.5505,0
0.0933,-6.002075,240.1955,0
0.0934,-6.003042,240.1955,0
0.0935,-6.00272,239.873,0
0.0936,-6.003365,240.1955,0
0.0937,-6.002397,240.1955,0
0.0938,-6.002075,240.0345,0
0.0939,-6.001752,239.38899999999998,0
0.094,-6.002397,240.357,0
0.0941,-6.001752,240.0345,0
0.0942,-6.00272,240.357,0
0.0943,-6.002075,240.0345,0
0.0944,-6.002397,240.0345,0
0.0945,-6.00272,240.357,0
0.0946,-6.001107,240.1955,0
0.0947,-6.002075,240.0345,0
0.0948,-6.00272,240.357,0
0.0949,-6.00272,240.518,0
0.095,-6.002397,240.518,0
0.0951,-6.002075,240.518,0
0.0952,-6.00272,240.357,0
0.0953,-6.000139,239.71200000000002,0
0.0954,-6.002075,240.0345,0
0.0955,-6.00272,240.1955,0
0.0956,-6.002397,240.357,0
0.0957,-6.002075,240.1955,0
0.0958,-6.00272,240.6795,0
0.0959,-6.002397,240.357,0
0.096,-6.001752,240.0345,0
0.0961,-6.002397,240.357,0
0.0962,-6.002075,240.0345,0
0.0963,-6.002075,240.1955,0
0.0964,-6.002075,240.518,0
0.0965,-6.002397,240.518,0
0.0966,-6.002075,240.518,0
0.0967,-6.001752,240.0345,0
0.0968,-6.002075,239.873,0
0.0969,-6.002397,240.0345,0
0.097,-6.003687,240.6795,0
0.0971,-6.00272,240.841,0
0.0972,-6.00272,240.518,0
0.0973,-6.002075,240.357,0
0.0974,-6.002397,240.0345,0
0.0975,-6.003042,240.0345,0
0.0976,-6.002397,240.518,0
0.0977,-6.00272,240.357,0
0.0978,-6.002075,240.6795,0
0.0979,-6.002397,240.357,0
0.098,-6.002075,240.841,0
0.0981,-6.00272,240.1955,0
0.0982,-6.002397,240.357,0
0.0983,-6.002397,240.518,0
0.0984,-6.002075,240.841,0
0.0985,-6.002397,241.3245,0
0.0986,-6.00272,240.518,0
0.0987,-6.000462,240.6795,0
0.0988,-6.002397,240.518,0
0.0989,-6.002397,240.518,0
0.099,-6.002075,239.873,0
0.0991,-6.00272,240.6795,0
0.0992,-6.002397,240.841,0
0.0993,-6.002397,241.3245,0
0.0994,-6.00272,240.357,0
0.0995,-6.003687,240.357,0
0.0996,-6.00272,240.518,0
0.0997,-6.00272,240.518,0
0.0998,-6.00272,240.841,0
0.0999,-6.00272,240.841,0
0.1,-6.00272,240.6795,0
0.1001,-6.002397,240.841,0
0.1002,-6.003687,240.1955,1
0.1003,-6.003042,240.518,1
0.1004,-6.00401,240.6795,0
0.1005,-6.002397,241.00199999999998,0
0.1006,-6.00272,241.1635,0
0.1007,-6.002397,240.6795,0
0.1008,-6.002075,240.6795,0
0.1009,-6.004655,240.841,0
0.101,-6.002397,240.6795,0
0.1011,-6.002397,240.841,0
0.1012,-6.002075,240.6795,0
0.1013,-6.002397,241.00199999999998,0
0.1014,-6.001107,240.6795,0
0.1015,-6.001752,241.00199999999998,0
0.1016,-6.003687,240.6795,0
0.1017,-6.003042,240.841,0
0.1018,-6.002075,240.841,0
0.1019,-6.002075,241.1635,0
0.102,-6.003042,240.841,0
0.1021,-6.002075,240.841,0
0.1022,-6.002075,240.841,0
0.1023,-6.003687,240.841,0
0.1024,-6.003042,240.841,0
0.1025,-6.002397,240.841,0
0.1026,-6.001107,240.841,0
0.1027,-6.003042,241.3245,0
0.1028,-6.001752,241.1635,0
0.1029,-6.002397,241.1635,0
0.103,-6.003365,241.1635,0
0.1031,-6.003042,241.1635,0
0.1032,-6.00272,240.841,0
0.1033,-6.002397,240.841,0
0.1034,-6.00272,241.1635,0
0.1035,-6.002397,241.3245,0
0.1036,-6.001752,241.00199999999998,0
0.1037,-6.00401,241.48600000000002,0
0.1038,-6.00272,241.3245,0
0.1039,-6.00272,241.8085,0
0.104,-6.003042,242.77599999999998,0
0.1041,-6.003365,242.4535,0
0.1042,-6.003042,243.09900000000002,0
0.1043,-6.003687,243.4215,0
0.1044,-6.00401,244.228,0
0.1045,-6.00401,244.228,0
0.1046,-6.00401,245.51799999999997,0
0.1047,-6.004333,246.647,0
0.1048,-6.004333,247.776,0
0.1049,-6.004655,248.905,0
0.105,-6.004978,249.5505,0
0.1051,-6.006591,250.84050000000002,0
0.1052,-6.005946,251.64700000000002,0
0.1053,-6.005946,253.0985,0
0.1054,-6.006268,254.2275,0
0.1055,-6.006913,255.679,0
0.1056,-6.007236,256.96950000000004,0
0.1057,-6.007236,258.74350000000004,0
0.1058,-6.008849,259.8725,0
0.1059,-6.008204,261.16299999999995,0
0.106,-6.005946,262.61449999999996,0
0.1061,-6.007881,264.2275,0
0.1062,-6.008849,265.84000000000003,0
0.1063,-6.009171,267.292,0
0.1064,-6.008849,268.74350000000004,0
0.1065,-6.010461,269.227,0
0.1066,-6.009171,271.6465,0
0.1067,-6.009171,273.2595,0
0.1068,-6.009494,274.872,0
0.1069,-6.009171,275.84,0
0.107,-6.008849,277.1305,0
0.1071,-6.009171,278.743,0
0.1072,-6.010461,280.356,0
0.1073,-6.009171,280.84,0
0.1074,-6.008849,282.7755,0
0.1075,-6.007881,284.71049999999997,0
0.1076,-6.008849,285.1945,0
0.1077,-6.007881,286.8075,0
0.10780000000000001,-6.007881,288.4205,0
0.1079,-6.009171,289.0655,0
0.108,-6.008849,290.1945,0
0.1081,-6.008849,291.3235,0
0.1082,-6.006913,292.77500000000003,0
0.1083,-6.007236,293.743,0
0.1084,-6.006591,295.033,0
0.1085,-6.007236,295.678,0
0.1086,-6.006913,296.80699999999996,0
0.1087,-6.007558,297.77500000000003,0
0.1088,-6.006591,298.7425,0
0.1089,-6.006913,299.71049999999997,0
0.109,-6.006268,300.3555,0
0.1091,-6.005623,301.646,0
0.1092,-6.005946,302.4525,0
0.1093,-6.005946,303.25849999999997,0
0.1094,-6.008204,303.904,0
0.1095,-6.004978,304.71049999999997,0
0.1096,-6.005301,305.5165,0
0.1097,-6.005301,306.48449999999997,0
0.1098,-6.005301,307.1295,0
0.1099,-6.005301,307.7745,0
0.11,-6.004333,308.25849999999997,0
0.1101,-6.004655,309.2265,0
0.1102,-6.004655,309.71,0
0.1103,-6.004655,310.678,0
0.1104,-6.003365,311.968,0
0.1105,-6.004333,312.1295,0
0.1106,-6.004655,312.452,0
0.1107,-6.003365,312.936,0
0.1108,-6.003687,313.7425,0
0.1109,-6.00401,314.065,0
0.111,-6.003687,314.065,0
0.1111,-6.004655,315.355,0
0.1112,-6.00272,316.00050000000005,0
0.1113,-6.003365,316.00050000000005,0
0.1114,-6.002397,316.6455,0
0.1115,-6.003687,317.1295,0
0.1116,-6.004333,317.613,0
0.1117,-6.003042,318.4195,0
0.1118,-6.003365,318.742,0
0.1119,-6.00272,319.226,0
0.112,-6.003042,319.3875,0
0.1121,-6.001752,319.3875,0
0.1122,-6.003687,320.19399999999996,0
0.1123,-6.003042,320.5165,0
0.1124,-6.003365,321,0
0.1125,-6.002075,321.484,0
0.1126,-6.001752,322.129,0
0.1127,-6.003042,321.32300000000004,0
0.1128,-6.002397,322.452,0
0.1129,-6.002397,322.9355,0
0.113,-6.00272,323.09700000000004,0
0.1131,-6.00272,323.09700000000004,0
0.1132,-6.002075,323.581,0
0.1133,-6.00143,324.226,0
0.1134,-6.002075,324.226,0
0.1135,-6.002075,324.387,0
0.1136,-6.00272,324.387,0
0.1137,-6.001752,324.5485,0
0.1138,-6.002397,324.71,0
0.1139,-6.001752,325.6775,0
0.114,-6.001752,325.355,0
0.1141,-6.00143,325.516,0
0.1142,-6.002075,325.355,0
0.1143,-6.00143,326.3225,0
0.1144,-6.002397,325.839,0
0.1145,-6.001752,326,0
0.1146,-6.00143,326.484,0
0.1147,-6.00143,326.1615,0
0.1148,-6.00143,326.484,0
0.1149,-6.00272,326.484,0
0.115,-6.000139,326.3225,0
0.1151,-6.001107,326.64500000000004,0
0.1152,-6.001107,326.8065,0
0.1153,-6.001752,327.129,0
0.1154,-6.001107,326.96799999999996,0
0.1155,-6.00143,326.8065,0
0.1156,-6.001752,327.129,0
0.1157,-6.00143,326.484,0
0.1158,-6.00143,326.8065,0
0.1159,-6.001752,326.8065,0
0.116,-6.00143,327.129,0
0.1161,-6.00143,327.129,0
0.1162,-6.00143,326.8065,0
0.1163,-6.002397,326.64500000000004,0
0.1164,-6.001107,326.484,0
0.1165,-6.001107,326.96799999999996,0
0.1166,-6.00143,326.96799999999996,0
0.1167,-6.000784,326.8065,0
0.1168,-6.000139,326.64500000000004,0
0.1169,-6.001107,326.64500000000004,0
0.117,-6.00272,326.484,0
0.1171,-6.001107,326.1615,0
0.1172,-6.000139,326.96799999999996,0
0.1173,-6.001107,326.3225,0
0.1174,-6.00143,326.64500000000004,0
0.1175,-6.000784,326,0
0.1176,-6.000784,325.6775,0
0.1177,-6.003042,325.355,0
0.1178,-6.00143,325.516,0
0.1179,-6.001752,325.516,0
0.118,-6.001107,325.516,0
0.1181,-6.000784,325.839,0
0.1182,-6.000784,325.19350000000003,0
0.1183,-6.001107,325.19350000000003,0
0.1184,-6.003042,324.87100000000004,0
0.1185,-6.000462,324.71,0
0.1186,-6.001107,324.5485,0
0.1187,-6.000784,324.71,0
0.1188,-6.000784,324.387,0
0.1189,-5.999816,325.0325,0
0.119,-6.000462,323.74199999999996,0
0.1191,-6.001752,323.4195,0
0.1192,-6.001107,323.581,0
0.1193,-6.000462,323.581,0
0.1194,-5.999816,323.74199999999996,0
0.1195,-6.000462,323.258,0
0.1196,-6.000462,322.9355,0
0.1197,-6.000462,322.9355,0
0.1198,-6.00143,322.452,0
0.1199,-6.00143,322.129,0
0.12,-6.001107,321.96799999999996,0
0.1201,-6.000139,322.129,0
0.1202,-6.000462,321.80649999999997,0
0.1203,-6.000462,321.64549999999997,0
0.1204,-6.000462,321.32300000000004,0
0.1205,-6.001752,320.839,0
0.1206,-6.001752,319.87100000000004,0
0.1207,-6.000784,320.5165,0
0.1208,-6.000784,320.19399999999996,0
0.1209,-6.000462,319.87100000000004,0
0.121,-6.000139,319.71,0
0.1211,-6.000139,319.5485,0
0.1212,-6.002397,319.226,0
0.1213,-6.000784,319.3875,0
0.1214,-6.000462,319.065,0
0.1215,-6.000462,318.742,0
0.1216,-6.000462,318.9035,0
0.1217,-6.000784,318.09700000000004,0
0.1218,-5.998849,317.7745,0
0.1219,-6.00143,317.452,0
0.122,-6.000784,317.1295,0
0.1221,-6.001107,316.807,0
0.1222,-6.001107,316.807,0
0.1223,-6.000784,315.839,0
0.1224,-6.000139,316.484,0
0.1225,-6.000462,316.32300000000004,0
0.1226,-6.001107,315.839,0
0.1227,-6.000784,315.355,0
0.1228,-6.001107,314.71,0
0.1229,-6.000784,315.03249999999997,0
0.123,-6.000784,314.71,0
0.1231,-6.000784,314.71,0
0.1232,-6.000462,314.065,0
0.1233,-6.000784,314.226,0
0.1234,-6.00143,313.9035,0
0.1235,-6.001752,313.4195,0
0.1236,-6.000784,313.25849999999997,0
0.1237,-6.001107,312.6135,0
0.1238,-6.001107,312.7745,0
0.1239,-6.000462,311.968,0
0.124,-6.001107,311.968,0
0.1241,-6.001107,311.6455,0
0.1242,-6.000784,311.4845,0
0.1243,-6.001107,310.678,0
0.1244,-6.000462,310.3555,0
0.1245,-5.999816,310.839,0
0.1246,-6.000784,309.8715,0
0.1247,-6.000462,309.71,0
0.1248,-6.000784,309.54900000000004,0
0.1249,-6.001107,309.2265,0
0.125,-6.001107,308.74249999999995,0
0.1251,-6.001107,308.74249999999995,0
0.1252,-6.00143,308.42,0
0.1253,-6.000462,307.936,0
0.1254,-5.999494,307.7745,0
0.1255,-6.000784,307.7745,0
0.1256,-6.001107,307.452,0
0.1257,-6.002397,306.48449999999997,0
0.1258,-6.000462,306.807,0
0.1259,-6.001107,306.162,0
0.126,-6.001107,305.678,0
0.1261,-5.999494,305.3555,0
0.1262,-5.999816,306.162,0
0.1263,-6.000784,304.8715,0
0.1264,-6.000784,304.71049999999997,0
0.1265,-6.000139,304.3875,0
0.1266,-6.000139,304.2265,0
0.1267,-6.001107,303.42,0
0.1268,-5.999816,303.7425,0
0.1269,-6.001107,303.42,0
0.127,-6.000784,303.0975,0
0.1271,-6.000784,302.4525,0
0.1272,-6.001107,302.6135,0
0.1273,-6.001107,302.1295,0
0.1274,-6.00143,301.323,0
0.1275,-5.999171,301.162,0
0.1276,-6.000784,301.646,0
0.1277,-6.00143,301.0005,0
0.1278,-6.00143,300.678,0
0.1279,-6.000784,300.3555,0
0.128,-6.000784,300.3555,0
0.1281,-6.00143,299.8715,0
0.1282,-5.999816,299.54900000000004,0
0.1283,-6.000784,299.2265,0
0.1284,-6.00143,299.2265,0
0.1285,-6.00143,298.904,0
0.1286,-6.001752,298.904,0
0.1287,-6.000784,297.77500000000003,0
0.1288,-6.001107,297.936,0
0.1289,-6.000784,297.29100000000005,0
0.129,-6.000784,297.13,0
0.1291,-5.999494,296.9685,0
0.1292,-6.00143,296.80699999999996,0
0.1293,-6.001107,297.4525,0
0.1294,-6.001752,296.162,0
0.1295,-6.00143,296.00100000000003,0
0.1296,-6.001107,295.678,0
0.1297,-6.00143,295.678,0
0.1298,-6.00143,295.3555,0
0.1299,-6.000784,295.1945,0
0.13,-6.000784,295.1945,0
0.1301,-6.001107,293.904,0
0.1302,-6.00143,294.0655,0
0.1303,-6.00143,294.0655,0
0.1304,-6.00143,293.904,0
0.1305,-6.001752,293.743,0
0.1306,-6.000784,293.5815,0
0.1307,-6.00143,293.5815,0
0.1308,-6.00143,292.291,0
0.1309,-6.00143,292.4525,0
0.131,-6.00143,292.13,0
0.1311,-6.002075,291.8075,0
0.1312,-6.002075,291.485,0
0.1313,-6.000462,292.4525,0
0.1314,-6.001752,291.8075,0
0.1315,-6.00143,290.8395,0
0.1316,-6.001752,290.51700000000005,0
0.1317,-6.002075,290.1945,0
0.1318,-6.002075,290.03299999999996,0
0.1319,-6.002075,290.03299999999996,0
0.132,-6.00143,289.71049999999997,0
0.1321,-6.000784,289.872,0
0.1322,-6.001752,289.388,0
0.1323,-6.001107,288.74300000000005,0
0.1324,-6.001752,288.259,0
0.1325,-6.001752,288.5815,0
0.1326,-6.001752,288.4205,0
0.1327,-6.001107,288.0975,0
0.1328,-6.001107,288.259,0
0.1329,-6.00143,287.4525,0
0.133,-6.002075,287.13,0
0.1331,-6.002075,286.8075,0
0.1332,-6.00143,286.8075,0
0.1333,-6.002397,286.646,0
0.1334,-6.001107,286.485,0
0.1335,-6.00143,286.9685,0
0.1336,-6.001752,285.83950000000004,0
0.1337,-6.00143,285.517,0
0.1338,-6.002075,285.1945,0
0.1339,-6.001752,285.6785,0
0.134,-6.001752,284.872,0
0.1341,-6.001752,284.71049999999997,0
0.1342,-5.999816,284.71049999999997,0
0.1343,-6.00143,284.71049999999997,0
0.1344,-6.002075,284.06550000000004,0
0.1345,-6.002075,283.743,0
0.1346,-6.002075,284.06550000000004,0
0.1347,-6.00272,282.7755,0
0.1348,-6.002075,283.743,0
0.1349,-6.002075,283.4205,0
0.135,-6.001752,282.614,0
0.1351,-6.00143,282.7755,0
0.1352,-6.003042,282.13,0
0.1353,-6.002075,282.614,0
0.1354,-6.002075,282.13,0
0.1355,-6.002075,282.2915,0
0.1356,-6.001752,281.96900000000005,0
0.1357,-6.00143,281.8075,0
0.1358,-6.00143,281.485,0
0.1359,-6.00272,281.3235,0
0.136,-6.002075,281.001,0
0.1361,-6.002075,280.84,0
0.1362,-6.002075,280.6785,0
0.1363,-6.002075,280.1945,0
0.1364,-6.00143,280.356,0
0.1365,-6.002075,280.0335,0
0.1366,-6.002397,279.5495,0
0.1367,-6.002075,279.227,0
0.1368,-6.002075,279.38849999999996,0
0.1369,-6.001752,279.872,0
0.137,-6.002075,279.06550000000004,0
0.1371,-6.00143,279.227,0
0.1372,-6.001107,278.4205,0
0.1373,-6.002075,278.582,0
0.1374,-6.002397,277.93649999999997,0
0.1375,-6.00272,278.4205,0
0.1376,-6.002397,277.7755,0
0.1377,-6.002075,277.7755,0
0.1378,-6.001752,277.61400000000003,0
0.1379,-6.001752,277.61400000000003,0
0.138,-6.001752,276.969,0
0.1381,-6.003365,276.969,0
0.1382,-6.001107,277.29150000000004,0
0.1383,-6.001752,276.48499999999996,0
0.1384,-6.002075,276.324,0
0.1385,-6.001752,276.48499999999996,0
0.1386,-6.00143,276.324,0
0.1387,-6.00272,276.0015,0
0.1388,-6.002075,275.6785,0
0.1389,-6.002075,275.6785,0
0.139,-6.00143,275.6785,0
0.1391,-6.002075,275.51750000000004,0
0.1392,-6.00143,275.0335,0
0.1393,-6.00143,274.5495,0
0.1394,-6.00272,274.71099999999996,0
0.1395,-6.002075,274.5495,0
0.1396,-6.002397,274.38849999999996,0
0.1397,-6.002075,274.066,0
0.1398,-6.001752,273.743,0
0.1399,-6.00143,274.227,0
0.14,-6.002075,273.9045,0
0.1401,-6.00143,273.743,0
0.1402,-6.00143,273.2595,0
0.1403,-6.001752,273.4205,0
0.1404,-6.002075,273.2595,0
0.1405,-6.001752,272.1305,0
0.1406,-6.002075,272.7755,0
0.1407,-6.002397,272.61400000000003,0
0.1408,-6.001107,272.1305,0
0.1409,-6.002075,271.808,0
0.141,-6.002075,271.969,0
0.1411,-6.002075,271.6465,0
0.1412,-6.001752,271.0015,0
0.1413,-6.001752,271.48499999999996,0
0.1414,-6.002075,271.16249999999997,0
0.1415,-5.999816,271.0015,0
0.1416,-6.00143,270.67900000000003,0
0.1417,-6.002075,270.84000000000003,0
0.1418,-6.001752,270.51750000000004,0
0.1419,-6.002075,270.0335,0
0.142,-6.000784,271.0015,0
0.1421,-6.002075,270.51750000000004,0
0.1422,-5.999171,269.8725,0
0.1423,-6.002397,269.38849999999996,0
0.1424,-6.002075,269.71099999999996,0
0.1425,-6.002075,269.55,0
0.1426,-6.001752,269.06600000000003,0
0.1427,-6.002075,268.9045,0
0.1428,-6.002075,268.74350000000004,0
0.1429,-5.998849,268.74350000000004,0
0.143,-6.002075,268.098,0
0.1431,-6.00272,268.582,0
0.1432,-6.002075,268.42100000000005,0
0.1433,-6.001752,267.61449999999996,0
0.1434,-6.00143,268.098,0
0.1435,-6.002397,267.7755,0
0.1436,-5.999816,267.453,0
0.1437,-6.00272,266.969,0
0.1438,-6.002397,267.61449999999996,0
0.1439,-6.002075,267.453,0
0.144,-6.00143,266.6465,0
0.1441,-6.002075,266.4855,0
0.1442,-6.001752,266.324,0
0.1443,-5.999494,266.6465,0
0.1444,-6.001752,266.163,0
0.1445,-6.002397,266.163,0
0.1446,-6.00272,266.163,0
0.1447,-6.002075,266.163,0
0.1448,-6.002397,265.679,0
0.1449,-6.001107,265.51750000000004,0
0.145,-5.998849,265.51750000000004,0
0.1451,-6.002075,265.3565,0
0.1452,-6.00272,265.034,0
0.1453,-6.002075,264.8725,0
0.1454,-6.001752,264.55,0
0.1455,-6.001752,264.71099999999996,0
0.1456,-6.002397,264.71099999999996,0
0.1457,-5.999816,264.3885,0
0.1458,-6.001752,264.3885,0
0.1459,-6.003042,263.74350000000004,0
0.146,-6.002397,264.3885,0
0.1461,-6.00143,263.905,0
0.1462,-6.002075,263.421,0
0.1463,-6.002397,263.74350000000004,0
0.1464,-5.999171,263.421,0
0.1465,-6.001752,263.0985,0
0.1466,-6.004655,263.2595,0
0.1467,-6.002075,263.2595,0
0.1468,-6.002075,262.776,0
0.1469,-6.002075,262.453,0
0.147,-6.002397,262.61449999999996,0
0.1471,-6.000462,262.61449999999996,0
0.1472,-6.001752,262.1305,0
0.1473,-6.002075,262.29200000000003,0
0.1474,-6.002397,261.808,0
0.1475,-6.001752,261.96950000000004,0
0.1476,-6.001107,262.29200000000003,0
0.1477,-6.002397,261.96950000000004,0
0.1478,-5.999816,261.4855,0
0.1479,-6.002397,261.16299999999995,0
0.148,-6.002075,261.324,0
0.1481,-6.002397,261.4855,0
0.1482,-6.002397,261.4855,0
0.1483,-6.002397,260.84049999999996,0
0.1484,-6.00143,260.51750000000004,0
0.1485,-6.000139,261.0015,0
0.1486,-6.00272,260.195,0
0.1487,-6.003042,260.51750000000004,0
0.1488,-6.002075,260.3565,0
0.1489,-6.001752,260.3565,0
0.149,-6.002397,259.7115,0
0.1491,-6.002075,259.8725,0
0.1492,-6.000784,259.55,0
0.1493,-6.002397,259.3885,0
0.1494,-6.002075,259.55,0
0.1495,-6.002075,259.7115,0
0.1496,-6.001752,259.55,0
0.1497,-6.001752,259.06600000000003,0
0.1498,-6.001752,259.06600000000003,0
0.1499,-6.000784,258.74350000000004,0
0.15,-6.002397,259.2275,0
0.1501,-6.001752,259.06600000000003,0
0.1502,-6.002397,258.74350000000004,0
0.1503,-6.002397,259.06600000000003,0
0.1504,-6.002397,257.937,0
0.1505,-6.002075,258.2595,0
0.1506,-6.00143,258.421,0
0.1507,-6.002075,258.2595,0
0.1508,-6.00272,258.2595,0
0.1509,-6.002075,257.937,0
0.151,-6.002075,259.2275,0
0.1511,-6.002397,257.776,0
0.1512,-6.002075,257.4535,0
0.1513,-6.001752,257.29200000000003,0
0.1514,-6.002397,257.6145,0
0.1515,-6.002397,257.1305,0
0.1516,-6.002397,257.29200000000003,0
0.1517,-6.003042,257.6145,0
0.1518,-6.002397,256.96950000000004,0
0.1519,-6.002075,256.96950000000004,0
0.152,-6.003042,256.3245,0
0.1521,-6.00272,256.4855,0
0.1522,-6.00272,256.647,0
0.1523,-6.002075,256.4855,0
0.1524,-6.003042,256.808,0
0.1525,-6.002397,256.647,0
0.1526,-6.002397,256.16299999999995,0
0.1527,-6.00401,255.51800000000003,0
0.1528,-6.002397,256.16299999999995,0
0.1529,-6.00272,256.00149999999996,0
0.153,-6.002397,255.51800000000003,0
0.15310000000000001,-6.003042,256.00149999999996,0
0.1532,-6.001752,255.679,0
0.1533,-6.002075,255.51800000000003,0
0.1534,-6.00401,255.1955,0
0.1535,-6.002397,255.034,0
